order_id,date,region,category,channel,units_sold,unit_price,discount_pct,customer_age,customer_rating,revenue,discount_amt,net_revenue,month,month_name,quarter
1397,2023-05-25 06:55:08.108108,West,Sports,Online,8,173.4,0.0,20,3.9,1387.2,0.0,1387.2,5,May,2
1398,2023-05-25 15:39:49.189189,South,Clothing,Phone,2,342.0,5.0,64,1.0,684.0,34.2,649.8,5,May,2
1399,2023-05-26 00:24:30.270270,West,Electronics,In-Store,41,45.33,15.0,30,3.0,1858.53,278.7795,1579.7505,5,May,2
1400,2023-05-26 09:09:11.351351,North,Furniture,In-Store,46,110.65,0.0,58,1.6,5089.900000000001,0.0,5089.900000000001,5,May,2
1401,2023-05-26 17:53:52.432432,West,Groceries,Online,22,196.91,5.0,51,4.5,4332.0199999999995,216.601,4115.419,5,May,2
1402,2023-05-27 02:38:33.513513,West,Electronics,Online,41,491.2,5.0,41,4.5,20139.2,1006.96,19132.24,5,May,2
1403,2023-05-27 11:23:14.594594,East,Clothing,In-Store,16,394.58,10.0,57,2.7,6313.28,631.328,5681.951999999999,5,May,2
1404,2023-05-27 20:07:55.675675,North,Furniture,Online,29,369.41,10.0,49,2.8,10712.890000000001,1071.289,9641.601,5,May,2
1405,2023-05-28 04:52:36.756756,West,Clothing,In-Store,49,66.93,0.0,49,2.2,3279.57,0.0,3279.57,5,May,2
1406,2023-05-28 13:37:17.837837,West,Clothing,Phone,48,392.69,10.0,47,3.9,18849.12,1884.9119999999998,16964.208,5,May,2
1407,2023-05-28 22:21:58.918918,South,Furniture,Online,30,394.78,5.0,69,2.4,11843.4,592.17,11251.23,5,May,2
1408,2023-05-29 07:06:40.000000,West,Clothing,In-Store,12,304.54,10.0,66,2.1,3654.4800000000005,365.44800000000004,3289.0320000000006,5,May,2
1409,2023-05-29 15:51:21.081081,West,Furniture,Phone,35,495.28,20.0,30,2.7,17334.8,3466.96,13867.84,5,May,2
1410,2023-05-30 00:36:02.162162,South,Electronics,Phone,11,169.37,10.0,18,1.4,1863.0700000000002,186.30700000000002,1676.7630000000001,5,May,2
1411,2023-05-30 09:20:43.243243,East,Furniture,In-Store,46,471.22,5.0,51,4.0,21676.120000000003,1083.806,20592.314000000002,5,May,2
1412,2023-05-30 18:05:24.324324,West,Furniture,Online,21,458.22,0.0,32,1.1,9622.62,0.0,9622.62,5,May,2
1413,2023-05-31 02:50:05.405405,South,Groceries,In-Store,21,15.63,15.0,61,3.6,328.23,49.234500000000004,278.9955,5,May,2
1414,2023-05-31 11:34:46.486486,North,Furniture,Phone,5,230.56,10.0,31,1.7,1152.8,115.28,1037.52,5,May,2
1415,2023-05-31 20:19:27.567567,East,Furniture,In-Store,48,488.78,5.0,46,1.9,23461.44,1173.072,22288.368,5,May,2
1416,2023-06-01 05:04:08.648648,North,Electronics,Online,20,60.53,15.0,51,3.5,1210.6,181.59,1029.01,6,Jun,2
1417,2023-06-01 13:48:49.729729,North,Groceries,Phone,37,278.41,15.0,35,5.0,10301.17,1545.1754999999998,8755.9945,6,Jun,2
1418,2023-06-01 22:33:30.810810,South,Sports,In-Store,3,489.69,20.0,24,4.1,1469.07,293.81399999999996,1175.2559999999999,6,Jun,2
1419,2023-06-02 07:18:11.891891,West,Electronics,Online,44,282.19,15.0,46,1.9,12416.36,1862.4540000000002,10553.906,6,Jun,2
1420,2023-06-02 16:02:52.972972,South,Electronics,Phone,33,103.01,5.0,48,1.7,3399.3300000000004,169.96650000000002,3229.3635000000004,6,Jun,2
1421,2023-06-03 00:47:34.054054,South,Sports,Online,9,295.27,5.0,42,4.5,2657.43,132.8715,2524.5584999999996,6,Jun,2
1422,2023-06-03 09:32:15.135135,South,Furniture,Phone,9,110.18,10.0,55,2.8,991.6200000000001,99.162,892.4580000000001,6,Jun,2
1423,2023-06-03 18:16:56.216216,South,Clothing,In-Store,4,264.66,10.0,31,1.5,1058.64,105.86400000000002,952.7760000000001,6,Jun,2
1424,2023-06-04 03:01:37.297297,East,Groceries,Online,35,46.28,10.0,25,4.4,1619.8,161.98,1457.82,6,Jun,2
1425,2023-06-04 11:46:18.378378,West,Clothing,Phone,17,306.69,15.0,44,4.3,5213.73,782.0595,4431.670499999999,6,Jun,2
1426,2023-06-04 20:30:59.459459,North,Sports,Online,34,263.23,15.0,19,4.9,8949.82,1342.473,7607.347,6,Jun,2
1427,2023-06-05 05:15:40.540540,North,Electronics,Online,24,372.68,20.0,34,4.6,8944.32,1788.864,7155.456,6,Jun,2
1428,2023-06-05 14:00:21.621621,West,Electronics,In-Store,32,319.04,10.0,54,4.4,10209.28,1020.928,9188.352,6,Jun,2
1429,2023-06-05 22:45:02.702702,North,Groceries,Online,1,279.31,0.0,31,1.2,279.31,0.0,279.31,6,Jun,2
1430,2023-06-06 07:29:43.783783,West,Electronics,Phone,8,347.99,20.0,42,1.4,2783.92,556.784,2227.136,6,Jun,2
1431,2023-06-06 16:14:24.864864,North,Electronics,Phone,45,80.53,0.0,47,3.3,3623.85,0.0,3623.85,6,Jun,2
1432,2023-06-07 00:59:05.945945,South,Groceries,Phone,23,301.73,15.0,46,3.1,6939.790000000001,1040.9685,5898.821500000001,6,Jun,2
1433,2023-06-07 09:43:47.027027,North,Groceries,Phone,47,94.33,20.0,37,2.8,4433.51,886.7020000000001,3546.808,6,Jun,2
1434,2023-06-07 18:28:28.108108,West,Sports,In-Store,40,463.51,20.0,38,2.6,18540.4,3708.08,14832.320000000002,6,Jun,2
1435,2023-06-08 03:13:09.189189,West,Electronics,Online,12,43.48,5.0,39,2.7,521.76,26.088,495.67199999999997,6,Jun,2
1436,2023-06-08 11:57:50.270270,West,Electronics,In-Store,12,220.88,15.0,52,3.3,2650.56,397.584,2252.976,6,Jun,2
1437,2023-06-08 20:42:31.351351,West,Sports,Online,46,350.94,15.0,54,1.0,16143.24,2421.486,13721.754,6,Jun,2
1438,2023-06-09 05:27:12.432432,West,Furniture,Online,47,234.43,20.0,33,2.0,11018.210000000001,2203.6420000000003,8814.568000000001,6,Jun,2
1439,2023-06-09 14:11:53.513513,East,Furniture,Online,15,55.13,15.0,67,3.1,826.95,124.0425,702.9075,6,Jun,2
1440,2023-06-09 22:56:34.594594,East,Furniture,In-Store,41,281.16,20.0,66,3.9,11527.560000000001,2305.512,9222.048,6,Jun,2
1441,2023-06-10 07:41:15.675675,North,Sports,Online,19,324.4,5.0,60,1.7,6163.599999999999,308.17999999999995,5855.419999999999,6,Jun,2
1442,2023-06-10 16:25:56.756756,West,Electronics,In-Store,26,354.86,20.0,34,3.2,9226.36,1845.2720000000002,7381.088000000001,6,Jun,2
1443,2023-06-11 01:10:37.837837,North,Sports,Phone,29,192.9,15.0,33,3.9,5594.1,839.115,4754.985000000001,6,Jun,2
1444,2023-06-11 09:55:18.918918,West,Sports,Phone,22,286.19,15.0,19,2.8,6296.18,944.4270000000001,5351.753000000001,6,Jun,2
1445,2023-06-11 18:40:00.000000,West,Furniture,Online,40,230.84,20.0,21,1.1,9233.6,1846.72,7386.88,6,Jun,2
1446,2023-06-12 03:24:41.081081,East,Clothing,In-Store,21,339.31,20.0,38,2.8,7125.51,1425.102,5700.408,6,Jun,2
1447,2023-06-12 12:09:22.162162,East,Electronics,Phone,38,295.94,20.0,56,2.2,11245.72,2249.144,8996.576,6,Jun,2
1448,2023-06-12 20:54:03.243243,South,Furniture,In-Store,20,267.62,10.0,51,4.7,5352.4,535.24,4817.16,6,Jun,2
1449,2023-06-13 05:38:44.324324,East,Clothing,In-Store,29,132.27,15.0,47,1.5,3835.8300000000004,575.3745,3260.4555000000005,6,Jun,2
1450,2023-06-13 14:23:25.405405,South,Clothing,Online,4,10.99,15.0,23,3.6,43.96,6.593999999999999,37.366,6,Jun,2
1451,2023-06-13 23:08:06.486486,South,Groceries,Phone,7,95.3,10.0,34,1.2,667.1,66.71,600.39,6,Jun,2
1452,2023-06-14 07:52:47.567567,South,Electronics,Online,28,67.36,20.0,56,2.8,1886.08,377.216,1508.864,6,Jun,2
1453,2023-06-14 16:37:28.648648,South,Clothing,Online,28,230.05,5.0,42,3.2,6441.400000000001,322.07000000000005,6119.330000000001,6,Jun,2
1454,2023-06-15 01:22:09.729729,South,Furniture,Phone,4,310.01,20.0,22,,1240.04,248.00799999999998,992.0319999999999,6,Jun,2
1455,2023-06-15 10:06:50.810810,North,Groceries,Phone,22,114.41,20.0,22,2.8,2517.02,503.404,2013.616,6,Jun,2
1456,2023-06-15 18:51:31.891891,East,Electronics,In-Store,12,470.14,10.0,37,1.7,5641.68,564.168,5077.512000000001,6,Jun,2
1457,2023-06-16 03:36:12.972972,South,Sports,Phone,45,13.27,15.0,33,2.2,597.15,89.5725,507.5775,6,Jun,2
1458,2023-06-16 12:20:54.054054,West,Furniture,In-Store,3,388.43,20.0,68,3.5,1165.29,233.058,932.232,6,Jun,2
1459,2023-06-16 21:05:35.135135,East,Clothing,In-Store,22,316.35,15.0,58,2.2,6959.700000000001,1043.9550000000002,5915.745000000001,6,Jun,2
1460,2023-06-17 05:50:16.216216,East,Clothing,In-Store,44,193.04,0.0,54,4.6,8493.76,0.0,8493.76,6,Jun,2
1461,2023-06-17 14:34:57.297297,South,Furniture,Phone,2,34.74,15.0,57,3.5,69.48,10.422,59.05800000000001,6,Jun,2
1462,2023-06-17 23:19:38.378378,North,Clothing,Online,24,317.47,5.0,26,2.8,7619.280000000001,380.964,7238.316000000001,6,Jun,2
1463,2023-06-18 08:04:19.459459,South,Groceries,In-Store,34,198.95,5.0,22,1.2,6764.299999999999,338.215,6426.084999999999,6,Jun,2
1464,2023-06-18 16:49:00.540540,North,Electronics,Online,27,468.77,20.0,59,3.0,12656.789999999999,2531.3579999999997,10125.431999999999,6,Jun,2
1465,2023-06-19 01:33:41.621621,West,Groceries,Online,41,275.58,15.0,19,,11298.779999999999,1694.8169999999998,9603.963,6,Jun,2
1466,2023-06-19 10:18:22.702702,East,Clothing,Phone,1,470.43,20.0,26,2.1,470.43,94.086,376.344,6,Jun,2
1467,2023-06-19 19:03:03.783783,West,Sports,Online,8,118.04,10.0,60,4.2,944.32,94.432,849.888,6,Jun,2
1468,2023-06-20 03:47:44.864864,North,Electronics,Online,23,365.61,5.0,53,2.0,8409.03,420.4515,7988.5785000000005,6,Jun,2
1469,2023-06-20 12:32:25.945945,North,Electronics,Phone,38,312.45,20.0,39,4.3,11873.1,2374.62,9498.48,6,Jun,2
1470,2023-06-20 21:17:07.027027,West,Furniture,In-Store,6,372.31,10.0,39,1.3,2233.86,223.38600000000002,2010.4740000000002,6,Jun,2
1471,2023-06-21 06:01:48.108108,North,Furniture,Online,22,115.19,20.0,39,4.5,2534.18,506.836,2027.3439999999998,6,Jun,2
1472,2023-06-21 14:46:29.189189,West,Sports,Phone,25,335.85,,51,3.0,8396.25,,,6,Jun,2
1473,2023-06-21 23:31:10.270270,East,Electronics,Online,18,254.04,15.0,46,,4572.72,685.908,3886.8120000000004,6,Jun,2
1474,2023-06-22 08:15:51.351351,West,Sports,Online,17,373.98,15.0,55,2.1,6357.66,953.6489999999999,5404.011,6,Jun,2
1475,2023-06-22 17:00:32.432432,East,Furniture,In-Store,12,170.25,15.0,63,2.7,2043.0,306.45,1736.55,6,Jun,2
1476,2023-06-23 01:45:13.513513,West,Furniture,Online,6,446.13,0.0,50,5.0,2676.7799999999997,0.0,2676.7799999999997,6,Jun,2
1477,2023-06-23 10:29:54.594594,North,Electronics,Phone,26,51.31,10.0,35,1.9,1334.06,133.40599999999998,1200.654,6,Jun,2
1478,2023-06-23 19:14:35.675675,West,Groceries,Online,27,405.52,10.0,24,1.4,10949.039999999999,1094.904,9854.135999999999,6,Jun,2
1479,2023-06-24 03:59:16.756756,North,Clothing,In-Store,8,432.05,15.0,18,3.3,3456.4,518.46,2937.94,6,Jun,2
1480,2023-06-24 12:43:57.837837,West,Furniture,In-Store,19,410.45,0.0,50,3.0,7798.55,0.0,7798.55,6,Jun,2
1481,2023-06-24 21:28:38.918918,West,Furniture,Phone,42,261.24,15.0,18,3.1,10972.08,1645.8120000000001,9326.268,6,Jun,2
1482,2023-06-25 06:13:20.000000,South,Groceries,In-Store,1,224.81,0.0,41,3.7,224.81,0.0,224.81,6,Jun,2
1483,2023-06-25 14:58:01.081081,North,Groceries,Online,29,498.17,15.0,21,2.1,14446.93,2167.0395000000003,12279.8905,6,Jun,2
1484,2023-06-25 23:42:42.162162,South,Sports,In-Store,45,122.29,5.0,21,4.6,5503.05,275.1525,5227.8975,6,Jun,2
1485,2023-06-26 08:27:23.243243,North,Sports,Phone,49,277.97,5.0,35,2.7,13620.53,681.0265,12939.5035,6,Jun,2
1486,2023-06-26 17:12:04.324324,South,Clothing,In-Store,35,338.63,20.0,44,1.5,11852.05,2370.41,9481.64,6,Jun,2
1487,2023-06-27 01:56:45.405405,East,Clothing,In-Store,40,353.43,15.0,60,4.0,14137.2,2120.58,12016.62,6,Jun,2
1488,2023-06-27 10:41:26.486486,West,Electronics,In-Store,14,109.97,10.0,49,3.6,1539.58,153.958,1385.6219999999998,6,Jun,2
1489,2023-06-27 19:26:07.567567,North,Sports,Phone,35,330.46,20.0,50,2.3,11566.099999999999,2313.22,9252.88,6,Jun,2
1490,2023-06-28 04:10:48.648648,North,Furniture,In-Store,48,411.0,5.0,45,3.5,19728.0,986.4,18741.6,6,Jun,2
1491,2023-06-28 12:55:29.729729,West,Sports,In-Store,45,34.51,15.0,59,1.9,1552.9499999999998,232.94249999999997,1320.0075,6,Jun,2
1492,2023-06-28 21:40:10.810810,North,Furniture,Online,20,456.65,,58,2.8,9133.0,,,6,Jun,2
1493,2023-06-29 06:24:51.891891,North,Groceries,Phone,49,24.46,15.0,53,4.6,1198.54,179.78099999999998,1018.759,6,Jun,2
1494,2023-06-29 15:09:32.972972,South,Sports,In-Store,13,184.43,5.0,23,1.5,2397.59,119.87950000000001,2277.7105,6,Jun,2
1495,2023-06-29 23:54:14.054054,North,Groceries,Phone,38,17.75,20.0,33,2.5,674.5,134.9,539.6,6,Jun,2
1496,2023-06-30 08:38:55.135135,East,Clothing,In-Store,49,47.8,5.0,51,4.3,2342.2,117.11,2225.0899999999997,6,Jun,2
1497,2023-06-30 17:23:36.216216,East,Clothing,In-Store,46,456.47,0.0,40,4.9,20997.620000000003,0.0,20997.620000000003,6,Jun,2
1498,2023-07-01 02:08:17.297297,West,Electronics,In-Store,49,183.88,5.0,67,2.8,9010.119999999999,450.5059999999999,8559.614,7,Jul,3
1499,2023-07-01 10:52:58.378378,North,Sports,Online,8,218.14,15.0,59,3.0,1745.12,261.768,1483.3519999999999,7,Jul,3
1500,2023-07-01 19:37:39.459459,West,Groceries,Online,43,115.52,10.0,41,3.3,4967.36,496.736,4470.624,7,Jul,3
1501,2023-07-02 04:22:20.540540,East,Furniture,Online,20,302.58,5.0,66,4.7,6051.599999999999,302.58,5749.0199999999995,7,Jul,3
1502,2023-07-02 13:07:01.621621,North,Clothing,Phone,33,301.45,10.0,30,4.4,9947.85,994.785,8953.065,7,Jul,3
1503,2023-07-02 21:51:42.702702,North,Clothing,Phone,26,192.38,0.0,35,1.7,5001.88,0.0,5001.88,7,Jul,3
1504,2023-07-03 06:36:23.783783,West,Furniture,Online,39,173.19,20.0,30,2.7,6754.41,1350.882,5403.528,7,Jul,3
1505,2023-07-03 15:21:04.864864,East,Groceries,Phone,21,443.63,20.0,66,2.9,9316.23,1863.2459999999999,7452.9839999999995,7,Jul,3
1506,2023-07-04 00:05:45.945945,North,Groceries,In-Store,49,197.81,10.0,54,4.2,9692.69,969.2690000000001,8723.421,7,Jul,3
1507,2023-07-04 08:50:27.027027,West,Sports,In-Store,42,251.82,20.0,60,3.4,10576.44,2115.288,8461.152,7,Jul,3
1508,2023-07-04 17:35:08.108108,East,Sports,In-Store,43,148.82,5.0,56,3.6,6399.259999999999,319.96299999999997,6079.297,7,Jul,3
1509,2023-07-05 02:19:49.189189,West,Electronics,Online,41,395.52,10.0,59,5.0,16216.32,1621.632,14594.688,7,Jul,3
1510,2023-07-05 11:04:30.270270,South,Clothing,Phone,9,204.75,15.0,34,1.3,1842.75,276.4125,1566.3375,7,Jul,3
1511,2023-07-05 19:49:11.351351,North,Sports,Online,24,261.67,5.0,32,1.9,6280.08,314.004,5966.076,7,Jul,3
1512,2023-07-06 04:33:52.432432,South,Groceries,Phone,37,134.15,5.0,35,2.6,4963.55,248.1775,4715.3725,7,Jul,3
1513,2023-07-06 13:18:33.513513,East,Furniture,In-Store,49,493.95,5.0,40,2.4,24203.55,1210.1775,22993.372499999998,7,Jul,3
1514,2023-07-06 22:03:14.594594,South,Groceries,Online,41,152.83,,68,1.1,6266.030000000001,,,7,Jul,3
1515,2023-07-07 06:47:55.675675,South,Clothing,Phone,17,387.66,0.0,47,1.4,6590.22,0.0,6590.22,7,Jul,3
1516,2023-07-07 15:32:36.756756,East,Groceries,Phone,24,219.47,20.0,51,3.7,5267.28,1053.456,4213.824,7,Jul,3
1517,2023-07-08 00:17:17.837837,West,Electronics,In-Store,21,111.05,10.0,21,4.5,2332.0499999999997,233.20499999999996,2098.845,7,Jul,3
1518,2023-07-08 09:01:58.918918,South,Clothing,Online,39,401.86,0.0,20,3.1,15672.54,0.0,15672.54,7,Jul,3
1519,2023-07-08 17:46:40.000000,West,Furniture,Online,41,173.47,,24,3.2,7112.2699999999995,,,7,Jul,3
1520,2023-07-09 02:31:21.081081,South,Electronics,Online,39,433.94,20.0,35,2.0,16923.66,3384.732,13538.928,7,Jul,3
1521,2023-07-09 11:16:02.162162,West,Clothing,In-Store,13,458.48,15.0,59,4.1,5960.24,894.036,5066.204,7,Jul,3
1522,2023-07-09 20:00:43.243243,East,Furniture,Online,11,431.31,5.0,24,4.0,4744.41,237.2205,4507.1894999999995,7,Jul,3
1523,2023-07-10 04:45:24.324324,South,Electronics,In-Store,46,27.15,5.0,57,3.4,1248.8999999999999,62.44499999999999,1186.455,7,Jul,3
1524,2023-07-10 13:30:05.405405,East,Electronics,In-Store,19,395.81,15.0,23,1.9,7520.39,1128.0585,6392.3315,7,Jul,3
1525,2023-07-10 22:14:46.486486,South,Clothing,In-Store,11,211.56,0.0,39,1.4,2327.16,0.0,2327.16,7,Jul,3
1526,2023-07-11 06:59:27.567567,East,Sports,Phone,13,438.12,0.0,18,1.3,5695.56,0.0,5695.56,7,Jul,3
1527,2023-07-11 15:44:08.648648,East,Electronics,Online,46,322.6,10.0,21,3.4,14839.6,1483.96,13355.64,7,Jul,3
1528,2023-07-12 00:28:49.729729,South,Electronics,Online,45,418.49,15.0,63,4.3,18832.05,2824.8075,16007.2425,7,Jul,3
1529,2023-07-12 09:13:30.810810,South,Furniture,In-Store,1,254.72,0.0,66,4.4,254.72,0.0,254.72,7,Jul,3
1530,2023-07-12 17:58:11.891891,South,Groceries,In-Store,40,272.16,15.0,69,2.9,10886.400000000001,1632.9600000000003,9253.44,7,Jul,3
1531,2023-07-13 02:42:52.972972,North,Clothing,Online,44,80.75,20.0,67,4.1,3553.0,710.6,2842.4,7,Jul,3
1532,2023-07-13 11:27:34.054054,West,Clothing,In-Store,19,394.15,,60,4.8,7488.849999999999,,,7,Jul,3
1533,2023-07-13 20:12:15.135135,North,Sports,Online,12,215.5,5.0,46,2.1,2586.0,129.3,2456.7,7,Jul,3
1534,2023-07-14 04:56:56.216216,North,Sports,Phone,8,255.04,5.0,38,2.6,2040.32,102.016,1938.3039999999999,7,Jul,3
1535,2023-07-14 13:41:37.297297,East,Clothing,In-Store,8,394.7,15.0,43,4.7,3157.6,473.64,2683.96,7,Jul,3
1536,2023-07-14 22:26:18.378378,South,Sports,Online,45,303.43,15.0,31,,13654.35,2048.1525,11606.1975,7,Jul,3
1537,2023-07-15 07:10:59.459459,West,Furniture,In-Store,12,108.54,10.0,26,4.7,1302.48,130.248,1172.232,7,Jul,3
1538,2023-07-15 15:55:40.540540,East,Clothing,Online,48,299.21,5.0,64,4.9,14362.079999999998,718.1039999999999,13643.975999999999,7,Jul,3
1539,2023-07-16 00:40:21.621621,North,Sports,Online,33,209.74,10.0,29,3.6,6921.42,692.1419999999999,6229.278,7,Jul,3
1540,2023-07-16 09:25:02.702702,South,Clothing,In-Store,45,240.07,5.0,59,4.3,10803.15,540.1575,10262.9925,7,Jul,3
1541,2023-07-16 18:09:43.783783,East,Groceries,Phone,26,23.87,10.0,68,4.0,620.62,62.062,558.558,7,Jul,3
1542,2023-07-17 02:54:24.864864,South,Electronics,Online,39,112.91,10.0,68,3.8,4403.49,440.34899999999993,3963.1409999999996,7,Jul,3
1543,2023-07-17 11:39:05.945945,East,Clothing,Online,28,147.71,20.0,23,2.2,4135.88,827.176,3308.704,7,Jul,3
1544,2023-07-17 20:23:47.027027,South,Electronics,Online,5,359.35,10.0,37,1.2,1796.75,179.675,1617.075,7,Jul,3
1545,2023-07-18 05:08:28.108108,North,Sports,Phone,8,15.63,15.0,41,2.4,125.04,18.756,106.284,7,Jul,3
1546,2023-07-18 13:53:09.189189,West,Electronics,Phone,25,210.3,10.0,44,3.7,5257.5,525.75,4731.75,7,Jul,3
1547,2023-07-18 22:37:50.270270,North,Clothing,In-Store,27,462.77,5.0,55,1.4,12494.789999999999,624.7395,11870.0505,7,Jul,3
1548,2023-07-19 07:22:31.351351,West,Groceries,Phone,46,64.82,,25,1.0,2981.72,,,7,Jul,3
1549,2023-07-19 16:07:12.432432,South,Sports,In-Store,23,263.05,0.0,18,1.6,6050.150000000001,0.0,6050.150000000001,7,Jul,3
1550,2023-07-20 00:51:53.513513,East,Clothing,In-Store,30,395.4,5.0,66,3.9,11862.0,593.1,11268.9,7,Jul,3
1551,2023-07-20 09:36:34.594594,North,Sports,Phone,45,471.84,0.0,66,4.9,21232.8,0.0,21232.8,7,Jul,3
1552,2023-07-20 18:21:15.675675,West,Furniture,In-Store,47,375.92,5.0,41,4.9,17668.24,883.4120000000001,16784.828,7,Jul,3
1553,2023-07-21 03:05:56.756756,North,Electronics,Phone,23,363.08,15.0,64,3.0,8350.84,1252.626,7098.214,7,Jul,3
1554,2023-07-21 11:50:37.837837,West,Furniture,In-Store,49,414.98,15.0,24,4.5,20334.02,3050.103,17283.917,7,Jul,3
1555,2023-07-21 20:35:18.918918,North,Clothing,Phone,47,228.64,15.0,36,3.9,10746.08,1611.912,9134.168,7,Jul,3
1556,2023-07-22 05:20:00.000000,West,Groceries,Phone,20,404.86,0.0,39,3.0,8097.200000000001,0.0,8097.200000000001,7,Jul,3
1557,2023-07-22 14:04:41.081081,West,Sports,In-Store,18,13.9,20.0,52,3.3,250.20000000000002,50.04,200.16000000000003,7,Jul,3
1558,2023-07-22 22:49:22.162162,South,Electronics,Online,18,463.03,5.0,47,1.5,8334.539999999999,416.727,7917.812999999999,7,Jul,3
1559,2023-07-23 07:34:03.243243,West,Sports,In-Store,2,227.22,15.0,46,4.8,454.44,68.166,386.274,7,Jul,3
1560,2023-07-23 16:18:44.324324,South,Clothing,Phone,4,281.16,5.0,39,2.4,1124.64,56.232000000000006,1068.4080000000001,7,Jul,3
1561,2023-07-24 01:03:25.405405,West,Sports,Online,30,134.89,0.0,28,2.8,4046.7,0.0,4046.7,7,Jul,3
1562,2023-07-24 09:48:06.486486,East,Electronics,In-Store,33,373.84,20.0,37,3.7,12336.72,2467.344,9869.376,7,Jul,3
1563,2023-07-24 18:32:47.567567,East,Clothing,In-Store,36,47.55,0.0,46,2.3,1711.8,0.0,1711.8,7,Jul,3
1564,2023-07-25 03:17:28.648648,East,Sports,In-Store,18,437.59,5.0,68,2.0,7876.62,393.83099999999996,7482.789,7,Jul,3
1565,2023-07-25 12:02:09.729729,West,Groceries,Online,37,415.78,20.0,58,3.5,15383.859999999999,3076.7719999999995,12307.088,7,Jul,3
1566,2023-07-25 20:46:50.810810,South,Clothing,Phone,19,115.87,20.0,59,1.1,2201.53,440.30600000000004,1761.2240000000002,7,Jul,3
1567,2023-07-26 05:31:31.891891,South,Clothing,In-Store,47,406.57,0.0,51,3.9,19108.79,0.0,19108.79,7,Jul,3
1568,2023-07-26 14:16:12.972972,West,Groceries,In-Store,28,395.32,15.0,18,3.1,11068.96,1660.344,9408.615999999998,7,Jul,3
1569,2023-07-26 23:00:54.054054,East,Furniture,In-Store,40,319.79,5.0,48,3.4,12791.6,639.58,12152.02,7,Jul,3
1570,2023-07-27 07:45:35.135135,East,Electronics,In-Store,20,193.02,10.0,47,3.5,3860.4,386.04,3474.36,7,Jul,3
1571,2023-07-27 16:30:16.216216,South,Furniture,In-Store,49,143.03,10.0,65,3.1,7008.47,700.847,6307.6230000000005,7,Jul,3
1572,2023-07-28 01:14:57.297297,East,Sports,Phone,33,123.57,0.0,35,3.3,4077.81,0.0,4077.81,7,Jul,3
1573,2023-07-28 09:59:38.378378,North,Groceries,Phone,12,166.12,5.0,34,3.7,1993.44,99.67200000000001,1893.768,7,Jul,3
1574,2023-07-28 18:44:19.459459,South,Furniture,In-Store,15,452.74,5.0,55,4.0,6791.1,339.555,6451.545,7,Jul,3
1575,2023-07-29 03:29:00.540540,East,Clothing,Online,41,48.04,0.0,31,3.9,1969.6399999999999,0.0,1969.6399999999999,7,Jul,3
1576,2023-07-29 12:13:41.621621,South,Sports,Phone,39,416.15,5.0,40,4.5,16229.849999999999,811.4925,15418.357499999998,7,Jul,3
1577,2023-07-29 20:58:22.702702,North,Sports,Online,2,180.96,15.0,42,1.8,361.92,54.288000000000004,307.632,7,Jul,3
1578,2023-07-30 05:43:03.783783,South,Furniture,Phone,29,265.58,0.0,32,2.6,7701.82,0.0,7701.82,7,Jul,3
1579,2023-07-30 14:27:44.864864,South,Furniture,In-Store,41,399.3,15.0,63,4.8,16371.300000000001,2455.695,13915.605000000001,7,Jul,3
1580,2023-07-30 23:12:25.945945,South,Groceries,Phone,10,443.34,5.0,39,2.6,4433.4,221.67,4211.73,7,Jul,3
1581,2023-07-31 07:57:07.027027,South,Electronics,In-Store,2,178.94,0.0,20,1.5,357.88,0.0,357.88,7,Jul,3
1582,2023-07-31 16:41:48.108108,North,Furniture,Phone,11,236.3,5.0,36,3.1,2599.3,129.965,2469.335,7,Jul,3
1583,2023-08-01 01:26:29.189189,West,Furniture,In-Store,13,213.11,0.0,61,1.4,2770.4300000000003,0.0,2770.4300000000003,8,Aug,3
1584,2023-08-01 10:11:10.270270,South,Clothing,In-Store,10,16.49,5.0,51,1.8,164.89999999999998,8.245,156.65499999999997,8,Aug,3
1585,2023-08-01 18:55:51.351351,South,Sports,In-Store,14,155.01,15.0,52,5.0,2170.14,325.52099999999996,1844.619,8,Aug,3
1586,2023-08-02 03:40:32.432432,East,Electronics,In-Store,18,235.0,15.0,67,3.2,4230.0,634.5,3595.5,8,Aug,3
1587,2023-08-02 12:25:13.513513,South,Clothing,Online,9,211.44,5.0,18,2.1,1902.96,95.148,1807.8120000000001,8,Aug,3
1588,2023-08-02 21:09:54.594594,East,Groceries,In-Store,39,363.75,0.0,69,5.0,14186.25,0.0,14186.25,8,Aug,3
1589,2023-08-03 05:54:35.675675,West,Groceries,Online,28,198.55,10.0,38,4.9,5559.400000000001,555.94,5003.460000000001,8,Aug,3
1590,2023-08-03 14:39:16.756756,North,Furniture,Online,3,249.79,15.0,46,2.8,749.37,112.40549999999999,636.9645,8,Aug,3
1591,2023-08-03 23:23:57.837837,North,Furniture,In-Store,20,220.51,15.0,23,2.0,4410.2,661.53,3748.67,8,Aug,3
1592,2023-08-04 08:08:38.918918,West,Groceries,Online,6,372.91,10.0,54,4.4,2237.46,223.74599999999998,2013.714,8,Aug,3
1593,2023-08-04 16:53:20.000000,North,Furniture,Phone,27,432.86,5.0,18,3.9,11687.220000000001,584.3610000000001,11102.859,8,Aug,3
1594,2023-08-05 01:38:01.081081,West,Electronics,In-Store,2,270.63,0.0,68,3.7,541.26,0.0,541.26,8,Aug,3
